Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLabel,JobSatisfactionLabel,EnvironmentSatisfactionLabel,RelationshipSatisfactionLabel,WorkLifeBalanceLabel,JobInvolvementLabel,PerformanceRatingLabel,income_percentile_in_level,AttritionRiskScore,RiskTier,AgeBand,TenureBand
54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1245,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,No,17,3,1,1,33,2,1,5,4,1,4,Master,3-High,4-Very High,1-Low,1-Bad,High,Excellent,0.6697247706422018,37.3,Medium,46-55,3-3-5 yrs
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1246,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,No,13,3,4,1,10,5,3,10,5,7,7,Below College,4-Very High,1-Low,4-Very High,3-Better,Very High,Excellent,0.06998158379373849,36.1,Medium,36-45,4-5-10 yrs
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1248,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Yes,25,4,2,0,1,2,4,1,1,0,0,Bachelor,2-Medium,1-Low,2-Medium,4-Best,Medium,Outstanding,0.055248618784530384,64.4,High,18-25,1-<1 yr
29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1249,1,Female,97,3,1,Research Scientist,4,Divorced,3760,5598,1,No,15,3,1,3,3,5,3,3,2,1,2,Bachelor,4-Very High,1-Low,1-Low,3-Better,High,Excellent,0.8885819521178637,22.6,Low,26-35,2-1-3 yrs
54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1250,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,No,14,3,1,0,36,2,3,10,9,0,9,Bachelor,4-Very High,4-Very High,1-Low,3-Better,High,Excellent,0.9528301886792453,20.5,Low,46-55,4-5-10 yrs
31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,1251,3,Male,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Yes,12,3,4,0,6,2,2,6,5,0,1,College,1-Low,3-High,4-Very High,2-Good,High,Excellent,0.8913857677902621,64.8,High,26-35,4-5-10 yrs
31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,1252,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,No,19,3,2,0,10,2,3,10,9,1,8,Bachelor,1-Low,3-High,2-Medium,3-Better,Medium,Excellent,0.8857677902621723,41.4,Medium,26-35,4-5-10 yrs
59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,1254,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,No,17,3,4,0,13,2,3,6,1,0,5,Bachelor,4-Very High,3-High,4-Very High,3-Better,Medium,Excellent,0.4400749063670412,29.3,Low,56-65,4-5-10 yrs
43,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1255,3,Male,96,1,5,Research Director,4,Married,19740,18625,3,No,14,3,2,1,25,2,3,8,7,0,7,Bachelor,4-Very High,3-High,2-Medium,3-Better,Low,Excellent,0.8840579710144928,28.7,Low,36-45,4-5-10 yrs
49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1256,1,Male,85,2,5,Manager,3,Married,18711,12124,2,No,13,3,3,1,23,2,4,1,0,0,0,College,3-High,1-Low,3-High,4-Best,Medium,Excellent,0.17391304347826086,33.3,Medium,46-55,1-<1 yr
36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1257,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,No,12,3,3,0,12,2,2,11,10,0,7,Bachelor,2-Medium,3-High,3-High,2-Good,High,Excellent,0.8710865561694291,35.0,Medium,36-45,5-10+ yrs
48,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,No,11,3,3,0,7,4,2,1,0,0,0,College,2-Medium,4-Very High,3-High,2-Good,Very High,Excellent,0.430939226519337,35.7,Medium,46-55,1-<1 yr
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,No,11,3,2,3,5,2,3,5,3,0,3,College,3-High,1-Low,2-Medium,3-Better,High,Excellent,0.4088397790055249,30.9,Medium,26-35,3-3-5 yrs
29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Yes,11,3,2,2,6,2,3,6,0,1,0,Bachelor,4-Very High,3-High,2-Medium,3-Better,High,Excellent,0.8370786516853933,48.1,Medium,26-35,4-5-10 yrs
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1263,4,Male,76,2,5,Research Director,4,Single,18265,8733,6,No,12,3,3,0,25,3,4,1,0,0,0,Bachelor,4-Very High,4-Very High,3-High,4-Best,Medium,Excellent,0.08695652173913043,29.1,Low,46-55,1-<1 yr
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1264,4,Female,87,2,4,Research Director,4,Divorced,16124,3423,3,No,14,3,2,2,9,2,2,7,7,1,7,Bachelor,4-Very High,4-Very High,2-Medium,2-Good,Medium,Excellent,0.5,34.0,Medium,26-35,4-5-10 yrs
34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1265,3,Female,89,4,1,Research Scientist,3,Married,2585,21643,0,No,17,3,4,0,2,5,2,1,0,0,0,Bachelor,3-High,3-High,4-Very High,2-Good,Very High,Excellent,0.45119705340699817,30.5,Medium,26-35,1-<1 yr
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1267,2,Male,88,3,5,Manager,2,Married,18213,8751,7,No,11,3,3,1,26,5,3,22,9,3,10,Bachelor,2-Medium,2-Medium,3-High,3-Better,High,Excellent,0.07246376811594203,43.8,Medium,36-45,5-10+ yrs
33,No,Travel_Rarely,536,Sales,10,5,Marketing,1268,4,Male,82,4,3,Sales Executive,3,Divorced,8380,21708,0,Yes,14,3,4,2,10,3,3,9,8,0,8,Doctor,3-High,4-Very High,4-Very High,3-Better,Very High,Excellent,0.25229357798165136,53.7,High,26-35,4-5-10 yrs
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1269,2,Female,57,4,1,Research Scientist,4,Single,2994,21221,1,Yes,12,3,4,0,1,2,3,1,0,0,1,Bachelor,4-Very High,2-Medium,4-Very High,3-Better,Very High,Excellent,0.6979742173112339,44.3,Medium,18-25,1-<1 yr
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1270,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,No,22,4,4,1,1,2,3,1,0,0,1,College,3-High,4-Very High,4-Very High,3-Better,High,Outstanding,0.01841620626151013,34.8,Medium,18-25,1-<1 yr
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1273,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Yes,14,3,4,0,1,4,3,1,0,1,0,Below College,4-Very High,3-High,4-Very High,3-Better,Low,Excellent,0.01289134438305709,63.9,High,18-25,1-<1 yr
26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1275,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Yes,20,4,2,0,8,2,2,8,5,2,2,College,4-Very High,3-High,2-Medium,2-Good,High,Outstanding,0.6390423572744015,55.4,High,26-35,4-5-10 yrs
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1277,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Yes,16,3,1,0,26,2,3,24,10,1,11,Bachelor,2-Medium,1-Low,1-Low,3-Better,Low,Excellent,0.2318840579710145,71.7,Critical,36-45,5-10+ yrs
55,No,Non-Travel,177,Research & Development,8,1,Medical,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Yes,15,3,4,1,34,3,3,33,9,15,0,Below College,2-Medium,4-Very High,4-Very High,3-Better,Medium,Excellent,0.2169811320754717,81.6,Critical,46-55,5-10+ yrs
21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1279,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,No,20,4,3,0,2,2,1,2,2,2,2,College,3-High,1-Low,3-High,1-Bad,Medium,Outstanding,0.47513812154696133,44.5,Medium,18-25,2-1-3 yrs
46,No,Travel_Rarely,168,Sales,4,2,Marketing,1280,4,Female,33,2,5,Manager,2,Married,18789,9946,2,No,14,3,3,1,26,2,3,11,4,0,8,College,2-Medium,4-Very High,3-High,3-Better,Medium,Excellent,0.21739130434782608,41.6,Medium,46-55,5-10+ yrs
34,No,Travel_Rarely,131,Sales,2,3,Marketing,1281,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Yes,12,3,4,0,4,3,3,3,2,0,2,Bachelor,1-Low,3-High,4-Very High,3-Better,High,Excellent,0.24719101123595505,67.5,High,26-35,2-1-3 yrs
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1282,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Yes,24,4,1,1,31,5,2,29,10,11,10,Bachelor,2-Medium,4-Very High,1-Low,2-Good,High,Outstanding,0.927536231884058,74.5,Critical,46-55,5-10+ yrs
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,No,12,3,4,0,25,6,2,9,7,5,4,Master,4-Very High,4-Very High,4-Very High,2-Good,High,Excellent,0.6743119266055045,34.5,Medium,56-65,4-5-10 yrs
34,No,Travel_Frequently,135,Research & Development,19,3,Medical,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,No,13,3,3,2,15,2,4,11,8,5,10,Bachelor,2-Medium,3-High,3-High,4-Best,High,Excellent,0.21348314606741572,41.6,Medium,26-35,5-10+ yrs
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,1286,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Yes,11,3,3,0,5,2,2,4,2,0,2,Master,3-High,4-Very High,3-High,2-Good,High,Excellent,0.16758747697974216,62.1,High,26-35,3-3-5 yrs
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1288,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,No,14,3,4,2,26,4,2,25,9,14,13,College,1-Low,3-High,4-Very High,2-Good,Very High,Excellent,0.463768115942029,55.4,High,36-45,5-10+ yrs
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1289,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,No,11,3,4,2,14,5,4,10,9,1,8,Bachelor,2-Medium,3-High,4-Very High,4-Best,Medium,Excellent,0.2303370786516854,39.2,Medium,26-35,4-5-10 yrs
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1291,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,Yes,14,3,4,0,4,3,3,3,2,2,2,Below College,3-High,3-High,4-Very High,3-Better,High,Excellent,0.8324125230202578,54.7,High,26-35,2-1-3 yrs
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,1292,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Yes,16,3,4,0,18,2,3,1,0,0,0,Master,2-Medium,2-Medium,4-Very High,3-Better,Very High,Excellent,0.0149812734082397,61.1,High,36-45,1-<1 yr
43,No,Travel_Rarely,531,Sales,4,4,Marketing,1293,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,No,14,3,4,0,23,3,4,21,7,15,17,Master,4-Very High,4-Very High,4-Very High,4-Best,Medium,Excellent,0.555045871559633,39.4,Medium,36-45,5-10+ yrs
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1294,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Yes,11,3,4,0,18,2,3,16,14,5,12,Master,2-Medium,3-High,4-Very High,3-Better,High,Excellent,0.5346441947565543,67.2,High,36-45,5-10+ yrs
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1295,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,No,11,3,4,1,10,2,3,10,7,0,5,Bachelor,4-Very High,1-Low,4-Very High,3-Better,High,Excellent,0.20642201834862386,27.9,Low,36-45,4-5-10 yrs
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1296,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2,Bachelor,4-Very High,4-Very High,2-Medium,3-Better,Medium,Excellent,0.9042357274401474,52.7,High,26-35,2-1-3 yrs
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,0,No,14,3,2,0,8,6,2,7,0,7,7,College,3-High,2-Medium,2-Medium,2-Good,Medium,Excellent,0.6187845303867403,46.8,Medium,46-55,4-5-10 yrs
30,No,Non-Travel,879,Research & Development,9,2,Medical,1298,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7,College,3-High,3-High,3-High,3-Better,High,Excellent,0.299625468164794,58.5,High,26-35,4-5-10 yrs
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7,Bachelor,3-High,2-Medium,1-Low,3-Better,High,Excellent,0.7790055248618785,62.7,High,26-35,4-5-10 yrs
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1301,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,No,11,3,2,0,5,2,2,3,2,1,2,Bachelor,1-Low,4-Very High,2-Medium,2-Good,High,Excellent,0.11786372007366483,49.1,Medium,26-35,2-1-3 yrs
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1303,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,No,18,3,4,0,2,3,2,2,2,2,1,Bachelor,2-Medium,4-Very High,4-Very High,2-Good,High,Excellent,0.1298342541436464,45.5,Medium,18-25,2-1-3 yrs
32,No,Travel_Rarely,604,Sales,8,3,Medical,1304,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,No,15,3,3,2,10,4,4,10,7,0,8,Bachelor,4-Very High,3-High,3-High,4-Best,Very High,Excellent,0.7340823970037453,15.2,Low,26-35,4-5-10 yrs
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1306,2,Female,83,3,5,Manager,2,Single,18061,13035,3,No,22,4,3,0,22,4,3,0,0,0,0,Bachelor,2-Medium,2-Medium,3-High,3-Better,High,Outstanding,0.028985507246376812,39.7,Medium,36-45,1-<1 yr
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,1307,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2,Master,2-Medium,3-High,4-Very High,3-Better,Medium,Excellent,0.7924528301886793,75.8,Critical,36-45,5-10+ yrs
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1308,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,No,12,3,4,2,2,3,3,2,2,2,2,Master,3-High,1-Low,4-Very High,3-Better,High,Excellent,0.31675874769797424,34.8,Medium,56-65,2-1-3 yrs
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,No,18,3,1,1,10,3,3,10,4,1,1,College,3-High,4-Very High,1-Low,3-Better,High,Excellent,0.35580524344569286,32.9,Medium,26-35,4-5-10 yrs
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1310,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,No,13,3,1,0,6,2,3,5,2,0,3,Bachelor,1-Low,3-High,1-Low,3-Better,High,Excellent,0.9106813996316758,35.9,Medium,36-45,3-3-5 yrs
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1311,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,No,12,3,1,1,10,6,3,9,2,6,7,Bachelor,4-Very High,1-Low,1-Low,3-Better,Medium,Excellent,0.27902621722846443,40.0,Medium,26-35,4-5-10 yrs
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1312,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,No,12,3,1,0,10,0,3,7,7,1,7,Master,3-High,4-Very High,1-Low,3-Better,High,Excellent,0.027522935779816515,36.2,Medium,36-45,4-5-10 yrs
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1314,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,No,12,3,3,0,10,3,4,7,6,5,7,College,1-Low,4-Very High,3-High,4-Best,High,Excellent,0.8011049723756906,40.7,Medium,46-55,4-5-10 yrs
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1315,3,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,0,No,11,3,1,3,10,6,3,9,8,7,5,Bachelor,4-Very High,3-High,1-Low,3-Better,Low,Excellent,0.8539325842696629,39.5,Medium,26-35,4-5-10 yrs
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1317,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2,Bachelor,1-Low,4-Very High,2-Medium,3-Better,High,Excellent,0.7169811320754716,64.3,High,46-55,2-1-3 yrs
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1318,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0,Master,2-Medium,4-Very High,3-High,3-Better,Medium,Excellent,0.37155963302752293,66.5,High,36-45,3-3-5 yrs
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1319,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Yes,19,3,3,0,10,2,2,8,7,7,7,Bachelor,2-Medium,2-Medium,3-High,2-Good,High,Excellent,0.26605504587155965,76.6,Critical,46-55,4-5-10 yrs
30,No,Travel_Rarely,634,Research & Development,17,4,Medical,1321,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Yes,23,4,4,2,9,2,3,9,1,0,8,Master,1-Low,2-Medium,4-Very High,3-Better,High,Outstanding,0.8761467889908257,61.2,High,26-35,4-5-10 yrs
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1322,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,No,11,3,1,0,9,6,3,8,7,1,7,College,3-High,1-Low,1-Low,3-Better,High,Excellent,0.24344569288389514,34.1,Medium,36-45,4-5-10 yrs
31,No,Non-Travel,587,Sales,2,4,Life Sciences,1324,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Yes,19,3,1,1,10,5,2,10,8,9,6,Master,3-High,4-Very High,1-Low,2-Good,High,Excellent,0.481651376146789,72.4,Critical,26-35,4-5-10 yrs
41,No,Non-Travel,256,Sales,10,2,Medical,1329,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,No,13,3,1,0,19,4,3,19,2,11,9,College,2-Medium,3-High,1-Low,3-Better,Low,Excellent,0.7209737827715356,55.3,High,36-45,5-10+ yrs
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1331,4,Female,54,3,1,Sales Representative,2,Single,2302,8319,1,Yes,11,3,1,0,3,2,4,3,2,2,2,Bachelor,2-Medium,4-Very High,1-Low,4-Best,High,Excellent,0.24861878453038674,61.8,High,26-35,2-1-3 yrs
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1333,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,No,12,3,3,0,10,4,4,3,2,1,2,Bachelor,1-Low,1-Low,3-High,4-Best,High,Excellent,0.30478821362799263,39.7,Medium,36-45,2-1-3 yrs
42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,1334,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Yes,13,3,4,0,21,3,2,20,8,2,10,Below College,3-High,3-High,4-Very High,2-Good,High,Excellent,0.9764150943396226,57.0,High,36-45,5-10+ yrs
55,No,Travel_Rarely,282,Research & Development,2,2,Medical,1336,4,Female,58,1,5,Manager,3,Married,19187,6992,4,No,14,3,4,1,23,5,3,19,9,9,11,College,3-High,4-Very High,4-Very High,3-Better,Low,Excellent,0.43478260869565216,51.7,High,46-55,5-10+ yrs
56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1338,4,Male,99,3,5,Manager,2,Single,19717,4022,6,No,14,3,1,0,36,4,3,7,3,7,7,Master,2-Medium,4-Very High,1-Low,3-Better,High,Excellent,0.8695652173913043,41.8,Medium,56-65,4-5-10 yrs
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1340,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,No,16,3,2,1,6,0,3,4,2,0,0,College,3-High,3-High,2-Medium,3-Better,High,Excellent,0.8397790055248618,26.6,Low,36-45,3-3-5 yrs
34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,No,11,3,4,1,10,0,2,9,7,1,6,Bachelor,4-Very High,4-Very High,4-Very High,2-Good,High,Excellent,0.27522935779816515,32.5,Medium,26-35,4-5-10 yrs
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1346,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,No,13,3,3,0,9,4,3,9,8,8,8,Bachelor,4-Very High,3-High,3-High,3-Better,High,Excellent,0.2902621722846442,39.1,Medium,36-45,4-5-10 yrs
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,No,17,3,4,1,10,2,3,9,3,1,7,Bachelor,1-Low,3-High,4-Very High,3-Better,High,Excellent,0.09550561797752809,45.5,Medium,36-45,4-5-10 yrs
35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1350,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,Yes,11,3,2,0,9,3,3,9,6,1,1,Master,3-High,3-High,2-Medium,3-Better,High,Excellent,0.1441947565543071,60.1,High,26-35,4-5-10 yrs
51,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1352,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Yes,11,3,2,1,33,2,3,33,9,0,10,Bachelor,2-Medium,3-High,2-Medium,3-Better,High,Excellent,0.32075471698113206,61.8,High,46-55,5-10+ yrs
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,No,15,3,4,1,11,3,3,7,7,1,7,College,1-Low,2-Medium,4-Very High,3-Better,High,Excellent,0.9082397003745318,37.4,Medium,36-45,4-5-10 yrs
34,No,Travel_Rarely,507,Sales,15,2,Medical,1356,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,No,12,3,4,0,10,6,4,10,8,9,6,College,1-Low,3-High,4-Very High,4-Best,High,Excellent,0.7078651685393258,47.7,Medium,26-35,4-5-10 yrs
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,1358,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,No,11,3,3,3,7,6,2,3,2,1,2,Below College,4-Very High,4-Very High,3-High,2-Good,High,Excellent,0.861878453038674,26.6,Low,18-25,2-1-3 yrs
58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1360,3,Female,53,2,3,Manufacturing Director,1,Married,10008,12023,7,Yes,14,3,4,0,31,0,2,10,9,5,9,Master,1-Low,3-High,4-Very High,2-Good,Medium,Excellent,0.518348623853211,79.8,Critical,56-65,4-5-10 yrs
40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1361,2,Male,88,3,1,Laboratory Technician,2,Married,2387,6762,3,No,22,4,3,1,7,3,3,4,2,0,3,Master,2-Medium,2-Medium,3-High,3-Better,High,Outstanding,0.3333333333333333,36.7,Medium,36-45,3-3-5 yrs
36,No,Travel_Frequently,607,Sales,7,3,Marketing,1362,1,Female,83,4,2,Sales Executive,1,Married,4639,2261,2,No,16,3,4,1,17,2,2,15,7,6,13,Bachelor,1-Low,1-Low,4-Very High,2-Good,Very High,Excellent,0.2818352059925094,51.2,High,36-45,5-10+ yrs
48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1363,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,No,11,3,3,0,11,2,3,10,9,0,8,Bachelor,4-Very High,4-Very High,3-High,3-Better,High,Excellent,0.18807339449541285,28.1,Low,46-55,4-5-10 yrs
27,No,Travel_Rarely,1291,Sales,11,3,Medical,1364,3,Female,98,4,1,Sales Representative,4,Married,2534,6527,8,No,14,3,2,1,5,4,3,1,0,0,0,Bachelor,4-Very High,3-High,2-Medium,3-Better,Very High,Excellent,0.4162062615101289,22.1,Low,26-35,1-<1 yr
51,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1367,4,Female,82,2,4,Manufacturing Director,2,Single,13142,24439,3,No,16,3,2,0,29,1,2,5,2,0,3,College,2-Medium,4-Very High,2-Medium,2-Good,Medium,Excellent,0.09433962264150944,46.6,Medium,46-55,3-3-5 yrs
18,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,1368,4,Female,97,3,1,Laboratory Technician,4,Single,1611,19305,1,No,15,3,3,0,0,5,4,0,0,0,0,Bachelor,4-Very High,4-Very High,3-High,4-Best,High,Excellent,0.04604051565377532,25.8,Low,18-25,1-<1 yr
35,No,Travel_Rarely,817,Research & Development,1,3,Medical,1369,4,Female,60,2,2,Laboratory Technician,4,Married,5363,10846,0,No,12,3,2,1,10,0,3,9,7,0,0,Bachelor,4-Very High,4-Very High,2-Medium,3-Better,Medium,Excellent,0.5112359550561798,28.6,Low,26-35,4-5-10 yrs
27,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1371,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,No,20,4,2,0,8,3,3,6,2,0,0,Below College,4-Very High,4-Very High,2-Medium,3-Better,Low,Outstanding,0.4101123595505618,33.4,Medium,26-35,4-5-10 yrs
55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1372,1,Male,85,4,4,Sales Executive,3,Single,13695,9277,6,Yes,17,3,3,0,24,2,2,19,7,3,8,Master,3-High,1-Low,3-High,2-Good,Very High,Excellent,0.22641509433962265,62.2,High,46-55,5-10+ yrs
56,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1373,4,Male,68,3,4,Manufacturing Director,2,Married,13402,18235,4,Yes,12,3,1,1,33,0,3,19,16,15,9,Bachelor,2-Medium,4-Very High,1-Low,3-Better,High,Excellent,0.16981132075471697,78.3,Critical,56-65,5-10+ yrs
34,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1374,1,Female,92,2,1,Research Scientist,3,Divorced,2029,15891,1,No,20,4,3,3,5,2,3,5,4,0,0,Below College,3-High,1-Low,3-High,3-Better,Medium,Outstanding,0.0847145488029466,37.9,Medium,26-35,3-3-5 yrs
